 variables=x,y,T1_j,T1_G_j,T2_j,T2_G_j,T12_j,T12_G_j,T3_j,T3_G_j
  zone i=           39  j=           40
        0.0224303973        0.0112854543        0.5066511662        0.6632276561       17.8358873830      -17.4460188501      -19.0958174830       18.9749986867      -18.3425385492       16.7827911940
        0.0317833366        0.0112854543       -8.5239019623        8.9086384931       23.5923851819      -22.5576635872       -9.4370234938        9.6374078734      -15.0684832196       13.6490250941
        0.0428806198        0.0112854543      -11.6458088974       11.5342883894       25.6475689934      -24.2173813267       -5.0298852561        5.3028685796      -14.0017600960       12.6830929373
        0.0559936858        0.0112854543      -12.8362179182       12.4333664575       26.4531373600      -24.7944876906       -2.8115432678        3.0785680768      -13.6169194418       12.3611212332
        0.0714138602        0.0112854543      -13.2929370924       12.7204856873       26.7868039237      -24.9949881254       -1.6429601408        1.8823169240      -13.4938668313       12.2745024381
        0.0894442226        0.0112854543      -13.4656406813       12.7907100974       26.9309593489      -25.0573549342       -1.0071782306        1.2163246894      -13.4653186676       12.2666448368
        0.1103870411        0.0112854543      -13.5312658944       12.7895987250       27.0012380801      -25.0732579131       -0.6563767890        0.8380235777      -13.4699721857       12.2836591881
        0.1345260708        0.0112854543      -13.5548208300       12.7664164619       27.0398616923      -25.0728947809       -0.4631441946        0.6209994473      -13.4850408623       12.3064783189
        0.1621034798        0.0112854543      -13.5619950860       12.7385213711       27.0639687434      -25.0672949900       -0.3498273790        0.4878793791      -13.5019736574       12.3287736189
        0.1932919750        0.0112854543      -13.5642396997       12.7131056184       27.0814662823      -25.0612174979       -0.2788823963        0.4008174950      -13.5172265825       12.3481118795
        0.2281638789        0.0112854543      -13.5652602293       12.6918843146       27.0951520893      -25.0559612273       -0.2327796638        0.3417841201      -13.5298918599       12.3640769127
        0.2666603307        0.0112854543      -13.5659917608       12.6748032432       27.1060556669      -25.0517451285       -0.2023033580        0.3011102282      -13.5400639060       12.3769418853
        0.3085651711        0.0112854543      -13.5665175270       12.6614028281       27.1145390628      -25.0484510843       -0.1823434070        0.2733143488      -13.5480215357       12.3870482562
        0.3534889397        0.0112854543      -13.5666569604       12.6511630193       27.1207404153      -25.0459045780       -0.1700718624        0.2552775273      -13.5540834549       12.3947415587
        0.4008682421        0.0112854543      -13.5661166083       12.6435749775       27.1246266196      -25.0438644559       -0.1634751991        0.2447841971      -13.5585100114       12.4002894784
        0.4499841204        0.0112854543      -13.5647928161       12.6384069786       27.1262879303      -25.0422907382       -0.1610524138        0.2402315447      -13.5614951142       12.4038837596
        0.5000000000        0.0112854543      -13.5625822595       12.6353846154       27.1257173826      -25.0410432163       -0.1627029770        0.2414019212      -13.5631351231       12.4056586010
        0.5500158796        0.0112854543      -13.5590158084       12.6341305217       27.1225585574      -25.0398317955       -0.1694241602        0.2492587029      -13.5635427490       12.4057012738
        0.5991317579        0.0112854543      -13.5537360293       12.6343822303       27.1165884778      -25.0385169896       -0.1806497747        0.2633721110      -13.5628524485       12.4041347594
        0.6465110603        0.0112854543      -13.5467603030       12.6362868822       27.1080770568      -25.0374937696       -0.1964183876        0.2839256237      -13.5613167538       12.4012068874
        0.6914348289        0.0112854543      -13.5375543878       12.6395438855       27.0964379293      -25.0364118806       -0.2183590717        0.3127548672      -13.5588835415       12.3968679951
        0.7333396693        0.0112854543      -13.5254701518       12.6438092480       27.0810776373      -25.0349868061       -0.2482924452        0.3520016545      -13.5556074855       12.3911775581
        0.7718361211        0.0112854543      -13.5097139255       12.6486361354       27.0612489267      -25.0328403677       -0.2885755664        0.4044421955      -13.5515350013       12.3842042323
        0.8067080250        0.0112854543      -13.4893467170       12.6534456358       27.0360518520      -25.0294842520       -0.3426747180        0.4740640212      -13.5467051350       12.3760386162
        0.8378965202        0.0112854543      -13.4633075981       12.6575120029       27.0045721161      -25.0244345695       -0.4157558823        0.5666520043      -13.5412645179       12.3669225666
        0.8654739292        0.0112854543      -13.4303161223       12.6598296463       26.9656595039      -25.0169545011       -0.5147575450        0.6898768080      -13.5353433816       12.3571248548
        0.8896129589        0.0112854543      -13.3890239148       12.6591864675       26.9179862396      -25.0060731298       -0.6490472308        0.8539381793      -13.5289623247       12.3468866623
        0.9105557774        0.0112854543      -13.3386893640       12.6547747909       26.8608416796      -24.9913126134       -0.8313189701        1.0724578198      -13.5221523156       12.3365378225
        0.9285861398        0.0112854543      -13.2805187273       12.6475470892       26.7955475195      -24.9740727038       -1.0800614798        1.3648475248      -13.5150287922       12.3265256146
        0.9440063142        0.0112854543      -13.2186283084       12.6409017042       26.7237130820      -24.9557489577       -1.4244969428        1.7610716359      -13.5050847736       12.3148472535
        0.9571193802        0.0112854543      -13.1593335172       12.6398113791       26.6433754963      -24.9335625038       -1.9217047100        2.3184263665      -13.4840419790       12.2937511247
        0.9682166634        0.0112854543       -9.3807640723        8.9257891251       24.6939433689      -23.0510006334       -2.8354143080        3.2994262774      -15.3131792965       14.1252115083
        0.9775696027        0.0112854543        2.2199992398       -1.5705337056       17.4813828914      -16.6678999394       16.4480991605      -16.0525083086      -19.7013821312       18.2384336450
        0.9854251662        0.0112854543        6.6911913668       -4.9227192499       12.2993705985      -12.3804396666       46.6270008743      -44.7897540772      -18.9905619653       17.3031589166
        0.9920039252        0.0112854543       -5.9065886908        4.0547044803        4.5166680450       -2.9743197683       55.9132793706      -53.5322386744        1.3899206458       -1.0803847121
        0.9975000000        0.0112854543      -24.3035895316       22.4865484593       12.3243797353      -10.9080614166       32.7038408977      -31.5410739355       11.9792097963      -11.5784870427
        0.0025000000        0.0185026156      -42.1881620853       39.6327286295       22.8139146717      -20.8688182915      -12.5947271928       12.7437613835       19.3742474135      -18.7639103379
        0.0079960748        0.0185026156      -11.5835598755        8.9122000601       13.3583055296      -11.0338466218      -22.6222874693       21.7267848699       -1.7747456541        2.1216465617
        0.0145748338        0.0185026156       13.6524431361      -11.1373620912       15.8015843625      -14.7197199206      -19.3268403906       18.8591441839      -29.4540274986       25.8570820118
        0.0224303973        0.0185026156        4.2423411980       -3.3387693263       23.6348715918      -21.1486588763       -5.6087812131        5.9301866201      -27.8772127898       24.4874282026
        0.0317833366        0.0185026156      -10.0137744875        9.6232013950       32.1220028932      -28.5690870243       -2.4876265181        2.9450025663      -22.1082284057       18.9458856293
        0.0428806198        0.0185026156      -15.2229854009       13.9898804834       35.2978362577      -31.0742446055       -1.2591521384        1.6976890429      -20.0748508567       17.0843641222
        0.0559936858        0.0185026156      -17.3374229273       15.6039059666       36.5548385566      -31.9400242617       -0.6455041155        1.0335254649      -19.2174156293       16.3361182951
        0.0714138602        0.0185026156      -18.1676950728       16.1475744255       37.0141532509      -32.1752443616       -0.3295468875        0.6678209559      -18.8464581781       16.0276699361
        0.0894442226        0.0185026156      -18.4675141301       16.2828609469       37.1383456316      -32.1690411593       -0.1687724483        0.4649863684      -18.6708315015       15.8861802124
        0.1103870411        0.0185026156      -18.5548167149       16.2718859342       37.1294049555      -32.0806469085       -0.1020713493        0.3633127568      -18.5745882406       15.8087609743
        0.1345260708        0.0185026156      -18.5541330646       16.2090938654       37.0676824545      -31.9671915934       -0.0878490598        0.3195107370      -18.5135493899       15.7580977280
        0.1621034798        0.0185026156      -18.5198300200       16.1324843411       36.9892394276      -31.8524471019       -0.0934917792        0.3003113954      -18.4694094076       15.7199627607
        0.1932919750        0.0185026156      -18.4784858956       16.0599250387       36.9123825177      -31.7483364761       -0.1038468830        0.2900071464      -18.4338966220       15.6884114374
        0.2281638789        0.0185026156      -18.4394791833       15.9967898088       36.8434163365      -31.6581959451       -0.1139030049        0.2830614239      -18.4039371532       15.6614061364
        0.2666603307        0.0185026156      -18.4058057571       15.9442115905       36.7846504398      -31.5828472480       -0.1222092006        0.2776129053      -18.3788446828       15.6386356576
        0.3085651711        0.0185026156      -18.3782282752       15.9020416232       36.7366940928      -31.5221070735       -0.1284783439        0.2730530289      -18.3584658176       15.6200654503
        0.3534889397        0.0185026156      -18.3564346609       15.8694789846       36.6990375019      -31.4750279233       -0.1330715147        0.2694849753      -18.3426028411       15.6055489387
        0.4008682421        0.0185026156      -18.3399326615       15.8457722856       36.6711888217      -31.4408558384       -0.1360507756        0.2667994044      -18.3312561603       15.5950835528
        0.4499841204        0.0185026156      -18.3285393523       15.8306125217       36.6529166135      -31.4192361575       -0.1370603791        0.2645516150      -18.3243772613       15.5886236358
        0.5000000000        0.0185026156      -18.3220634892       15.8235490965       36.6437892755      -31.4095856763       -0.1366402084        0.2631521006      -18.3217257863       15.5860365798
        0.5500158796        0.0185026156      -18.3198666146       15.8241855349       36.6432695593      -31.4115130448       -0.1354720521        0.2632415734      -18.3234029447       15.5873275099
        0.5991317579        0.0185026156      -18.3212514661       15.8319295035       36.6507300258      -31.4245359349       -0.1324671063        0.2638635823      -18.3294785597       15.5926064314
        0.6465110603        0.0185026156      -18.3267509539       15.8474982767       36.6672965425      -31.4499898647       -0.1260141751        0.2635508422      -18.3405455886       15.6024915881
        0.6914348289        0.0185026156      -18.3359096031       15.8707648171       36.6923720080      -31.4876612861       -0.1155609466        0.2619206338      -18.3564624050       15.6168964691
        0.7333396693        0.0185026156      -18.3481527038       15.9015755278       36.7255200647      -31.5376031818       -0.0995374961        0.2576871748      -18.3773673609       15.6360276540
        0.7718361211        0.0185026156      -18.3628436267       15.9397671117       36.7661456099      -31.5998167259       -0.0758704204        0.2491221978      -18.4033019833       15.6600496142
        0.8067080250        0.0185026156      -18.3792476208       15.9850875749       36.8133301043      -31.6740510394       -0.0421563897        0.2342232958      -18.4340824834       15.6889634646
        0.8378965202        0.0185026156      -18.3966499115       16.0372581850       36.8660726136      -31.7600043523        0.0042536352        0.2107794087      -18.4694227022       15.7227461673
        0.8654739292        0.0185026156      -18.4141593036       16.0957227025       36.9227166682      -31.8566880877        0.0660876099        0.1765256005      -18.5085573646       15.7609653852
        0.8896129589        0.0185026156      -18.4311887820       16.1600058911       36.9814544821      -31.9628455661        0.1465309738        0.1287832895      -18.5502657001       15.8028396750
        0.9105557774        0.0185026156      -18.4490589193       16.2312532525       37.0419807328      -32.0785243531        0.2499645938        0.0637357501      -18.5929218135       15.8472711006
        0.9285861398        0.0185026156      -18.4743914985       16.3154644734       37.1075549198      -32.2069392134        0.3788960672       -0.0206925026      -18.6331634213       15.8914747401
        0.9440063142        0.0185026156      -18.5245340318       16.4281617161       37.1858175331      -32.3546846097        0.5221203483       -0.1132101549      -18.6612835012       15.9265228936
        0.9571193802        0.0185026156      -18.6522224036       16.6184241918       37.2990819482      -32.5411202845        0.6487375051       -0.1838217789      -18.6468595446       15.9226960927
        0.9682166634        0.0185026156      -10.1295001084        8.1612664198       33.0700887277      -28.3927491079        0.0646984587        0.4584450632      -22.9405886192       20.2314826880
        0.9775696027        0.0185026156        8.6881975013       -8.4409239793       22.7614544070      -19.6928225953        3.3061111651       -3.0687650508      -31.4496519083       28.1337465746
        0.9854251662        0.0185026156       15.7476376467      -13.7218963319       14.1068381813      -12.4234677123       19.2649840416      -18.1901237799      -29.8544758280       26.1453640442
        0.9920039252        0.0185026156       -9.3852442120        6.1730563503       11.4037727156       -8.3896816772       21.9935462947      -20.4064445452       -2.0185285036        2.2166253269
        0.9975000000        0.0185026156      -39.0565295952       35.8181312540       23.1761707324      -20.5183057905       14.6930731688      -13.9782309224       15.8803588628      -15.2998254635
        0.0025000000        0.0271068670      -46.1690667139       43.5630683543       23.5326534977      -21.6282922419       -5.2846965167        5.6670205962       22.6364132163      -21.9347761124
        0.0079960748        0.0271068670       -8.6337587828        6.1878090503        6.5400312547       -4.5789540967       -9.9598927454        9.9241112130        2.0937275281       -1.6088549536
        0.0145748338        0.0271068670       26.5263911344      -22.7679748438       -5.1565652008        4.8366590072       -9.2158082535        9.4105922582      -21.3698259336       17.9313158366
        0.0224303973        0.0271068670       17.2932691142      -15.1469912433        0.8785553519        0.0619083252       -1.8760866108        2.5161336759      -18.1718244661       15.0850829181
        0.0317833366        0.0271068670        2.2957527550       -1.5557598344        9.2160690409       -7.1945579032       -0.0803241374        0.6798076788      -11.5118217959        8.7503177376
        0.0428806198        0.0271068670       -3.4385180593        3.1986407132       12.6060359197       -9.8458741832        0.4322615226        0.0591198892       -9.1675178604        6.6472334700
        0.0559936858        0.0271068670       -5.9513284548        5.0970551199       14.1736305748      -10.9552501140        0.6862146708       -0.2856431977       -8.2223021199        5.8581949942
        0.0714138602        0.0271068670       -7.0384025508        5.8165632228       14.8993359620      -11.4061437883        0.8108970154       -0.4743442135       -7.8609334113        5.5895805656
        0.0894442226        0.0271068670       -7.5002616341        6.0600081040       15.2357040462      -11.5773357739        0.8478548524       -0.5556053203       -7.7354424121        5.5173276699
        0.1103870411        0.0271068670       -7.6931110124        6.1198696889       15.3904407785      -11.6298675909        0.8297324012       -0.5698253267       -7.6973297661        5.5099979020
        0.1345260708        0.0271068670       -7.7659111355        6.1081046703       15.4609613341      -11.6337241018        0.7772718374       -0.5431487094       -7.6950501986        5.5256194315
        0.1621034798        0.0271068670       -7.7864463445        6.0716835980       15.4928034699      -11.6192012473        0.7136989315       -0.5010132684       -7.7063571255        5.5475176494
        0.1932919750        0.0271068670       -7.7888850823        6.0327828997       15.5086642539      -11.6006674449        0.6515463215       -0.4569741916       -7.7197791716        5.5678845452
        0.2281638789        0.0271068670       -7.7861658617        5.9986396137       15.5177814096      -11.5833227355        0.5955621578       -0.4162897926       -7.7316155479        5.5846831219
        0.2666603307        0.0271068670       -7.7824323384        5.9706339704       15.5236447862      -11.5686307521        0.5477638023       -0.3812133608       -7.7412124478        5.5979967817
        0.3085651711        0.0271068670       -7.7789957517        5.9486854720       15.5278075330      -11.5570692872        0.5087353526       -0.3524697287       -7.7488117813        5.6083838152
        0.3534889397        0.0271068670       -7.7757817686        5.9319584507       15.5304161879      -11.5481714787        0.4785922062       -0.3302760319       -7.7546344194        5.6162130281
        0.4008682421        0.0271068670       -7.7724223426        5.9196887663       15.5315157458      -11.5416265103        0.4575091530       -0.3148496971       -7.7590934031        5.6219377440
        0.4499841204        0.0271068670       -7.7687701052        5.9115280553       15.5310077466      -11.5371675520        0.4457511364       -0.3064897872       -7.7622376415        5.6256394968
        0.5000000000        0.0271068670       -7.7645517669        5.9068276711       15.5283694519      -11.5340722787        0.4424952512       -0.3044520001       -7.7638176850        5.6272446076
        0.5500158796        0.0271068670       -7.7591919040        5.9053649497       15.5235062285      -11.5324346654        0.4481293407       -0.3091677973       -7.7643143245        5.6270697158
        0.5991317579        0.0271068670       -7.7513938416        5.9059849925       15.5150028270      -11.5310472984        0.4631726074       -0.3210599438       -7.7636089855        5.6250623059
        0.6465110603        0.0271068670       -7.7409791218        5.9087905088       15.5027124925      -11.5300343285        0.4890830269       -0.3414993983       -7.7617333708        5.6212438197
        0.6914348289        0.0271068670       -7.7270179224        5.9133128286       15.4852476590      -11.5284858030        0.5262788050       -0.3708605148       -7.7582297367        5.6151729744
        0.7333396693        0.0271068670       -7.7080346941        5.9186951414       15.4608358437      -11.5252549243        0.5762595746       -0.4105158751       -7.7528011496        5.6065597829
        0.7718361211        0.0271068670       -7.6824063002        5.9240010916       15.4273273559      -11.5189393774        0.6405982038       -0.4619243689       -7.7449210557        5.5949382857
        0.8067080250        0.0271068670       -7.6484017501        5.9282076780       15.3822981069      -11.5079269078        0.7207649846       -0.5264641449       -7.7338963569        5.5797192298
        0.8378965202        0.0271068670       -7.6042384372        5.9302028490       15.3231863327      -11.4904899919        0.8181535876       -0.6054895841       -7.7189478956        5.5602871429
