 variables=x,y,T1_i,T1_G_i,T2_i,T2_G_i,T12_i,T12_G_i,T3_i,T3_G_i
  zone i=           40  j=           39
        0.8775434441        0.0025000000        0.0606646357       -0.0049960593       -0.0635856253        0.0089004749       -0.0675622241        0.0328453171        0.0029209897       -0.0039044156
        0.9000843681        0.0025000000        0.0544137976       -0.0028330952       -0.0573013147        0.0065581585       -0.0473755654        0.0225730994        0.0028875171       -0.0037250633
        0.9195709586        0.0025000000        0.0482020329       -0.0009946155       -0.0504809947        0.0039569417       -0.0316354351        0.0145861555        0.0022789619       -0.0029623262
        0.9362962270        0.0025000000        0.0410260326        0.0020077360       -0.0434993923        0.0009608203       -0.0190682948        0.0079383799        0.0024733597       -0.0029685563
        0.9505628472        0.0025000000        0.0364221075        0.0028771728       -0.0384830396       -0.0005379654       -0.0092456800        0.0024993485        0.0020609321       -0.0023392074
        0.9626680218        0.0025000000        0.0313321229        0.0047908044       -0.0342192822       -0.0018660875       -0.0009753920       -0.0026073330        0.0028871593       -0.0029247169
        0.9728931330        0.0025000000        0.0305446929        0.0029761917       -0.0335358743       -0.0001940238        0.0059498693       -0.0073378191        0.0029911814       -0.0027821679
        0.9814973844        0.0025000000        0.0306778874        0.0007000504       -0.0347662538        0.0029651117        0.0118344814       -0.0118157140        0.0040883664       -0.0036651621
        0.9887145457        0.0025000000        0.0362663655       -0.0066786299       -0.0403262477        0.0101661518        0.0139791816       -0.0132516858        0.0040598822       -0.0034875218
        0.9947519626        0.0025000000        0.0512824474       -0.0231648084       -0.0518952594        0.0230330275        0.0013973876       -0.0010279164        0.0006128119        0.0001317808
        1.0000000000        0.0025000000        0.0574517540       -0.0299819614       -0.0591972281        0.0308772248       -0.0022668738        0.0020683677        0.0017454741       -0.0008952635
        0.0000000000        0.0079960748       -0.0484435034        0.0198137387        0.0453506044       -0.0164696722       -0.0135939617        0.0101054796        0.0030928990       -0.0033440665
        0.0052480374        0.0079960748       -0.0454569623        0.0156683311        0.0440186131       -0.0140713768       -0.0086345088        0.0056612871        0.0014383492       -0.0015969544
        0.0112854543        0.0079960748       -0.0403539449        0.0083002538        0.0408210598       -0.0087870722        0.0051864424       -0.0076637734       -0.0004671149        0.0004868184
        0.0185026156        0.0079960748       -0.0361416227        0.0019050105        0.0376143457       -0.0035626502        0.0072647578       -0.0100821760       -0.0014727231        0.0016576397
        0.0271068670        0.0079960748       -0.0370360378        0.0004852879        0.0377187153       -0.0015639270        0.0041556190       -0.0080787818       -0.0006826775        0.0010786391
        0.0373319782        0.0079960748       -0.0374330010       -0.0018466304        0.0386420721        0.0000032778       -0.0001166268       -0.0058005418       -0.0012090711        0.0018433526
        0.0494371528        0.0079960748       -0.0425989399       -0.0000076487        0.0430817132       -0.0013339915       -0.0067455665       -0.0021988057       -0.0004827733        0.0013416402
        0.0637037730        0.0079960748       -0.0472973607        0.0007610448        0.0482228816       -0.0027505212       -0.0149544022        0.0017535740       -0.0009255209        0.0019894764
        0.0804290414        0.0079960748       -0.0548164130        0.0038611477        0.0554058266       -0.0057037460       -0.0259176233        0.0069794485       -0.0005894136        0.0018425983
        0.0999156319        0.0079960748       -0.0613973106        0.0057994764        0.0624438777       -0.0082605397       -0.0395158834        0.0131229498       -0.0010465671        0.0024610633
        0.1224565559        0.0079960748       -0.0684133222        0.0084771487        0.0693181399       -0.0109362112       -0.0571104155        0.0212655883       -0.0009048177        0.0024590625
        0.1483147753        0.0079960748       -0.0725250970        0.0091113065        0.0736870252       -0.0120018943       -0.0783449187        0.0307784525       -0.0011619282        0.0028905878
        0.1776977274        0.0079960748       -0.0754427580        0.0098272633        0.0765275411       -0.0128064765       -0.1034795480        0.0418353423       -0.0010847831        0.0029792131
        0.2107279269        0.0079960748       -0.0758054972        0.0097165685        0.0771052961       -0.0130073752       -0.1321016888        0.0542948630       -0.0012997988        0.0032908067
        0.2474121048        0.0079960748       -0.0737960545        0.0096946196        0.0750145262       -0.0129247666       -0.1631400757        0.0677933879       -0.0012184717        0.0032301470
        0.2876127509        0.0079960748       -0.0677388522        0.0085727504        0.0691905925       -0.0119775011       -0.1948567843        0.0814666364       -0.0014517403        0.0034047506
        0.3310270554        0.0079960748       -0.0596715429        0.0086518715        0.0606155007       -0.0114057403       -0.2258429712        0.0950331275       -0.0009439578        0.0027538688
        0.3771785909        0.0079960748       -0.0467801389        0.0071731188        0.0477837939       -0.0097320920       -0.2537312690        0.1076318788       -0.0010036550        0.0025589732
        0.4254261812        0.0079960748       -0.0317075600        0.0063616367        0.0322169593       -0.0080787149       -0.2757585718        0.1180078756       -0.0005093993        0.0017170782
        0.4749920602        0.0079960748       -0.0116556855        0.0027992930        0.0119693387       -0.0039352928       -0.2888115249        0.1245654427       -0.0003136533        0.0011359997
        0.5250079398        0.0079960748        0.0111621699       -0.0025317677       -0.0111974304        0.0021637228       -0.2893328282        0.1249153264        0.0000352604        0.0003680450
        0.5745738188        0.0079960748        0.0314100518       -0.0061209191       -0.0317068715        0.0064124601       -0.2770293872        0.1188359242        0.0002968197       -0.0002915410
        0.6228214091        0.0079960748        0.0466210352       -0.0067829417       -0.0475180463        0.0080569949       -0.2555816951        0.1089256796        0.0008970111       -0.0012740532
        0.6689729446        0.0079960748        0.0597390732       -0.0081448412       -0.0606509965        0.0097412198       -0.2279306506        0.0966250082        0.0009119233       -0.0015963786
        0.7123872491        0.0079960748        0.0681108970       -0.0080682411       -0.0695850284        0.0104069929       -0.1970633745        0.0834197897        0.0014741314       -0.0023387518
        0.7525878952        0.0079960748        0.0743382119       -0.0091359249       -0.0756741410        0.0114468959       -0.1652519345        0.0700189455        0.0013359291       -0.0023109710
        0.7892720731        0.0079960748        0.0762592529       -0.0089460281       -0.0778073541        0.0115151863       -0.1340622769        0.0567659157        0.0015481012       -0.0025691583
        0.8223022726        0.0079960748        0.0760593083       -0.0091896410       -0.0773039167        0.0114048730       -0.1052401721        0.0445007882        0.0012446084       -0.0022152321
        0.8516852247        0.0079960748        0.0728701289       -0.0082731422       -0.0742394846        0.0104862808       -0.0798559670        0.0335515050        0.0013693557       -0.0022131386
        0.8775434441        0.0079960748        0.0686564651       -0.0076599821       -0.0697937608        0.0095009007       -0.0585853790        0.0243077845        0.0011372957       -0.0018409187
        0.9000843681        0.0079960748        0.0616344588       -0.0051136225       -0.0628853320        0.0069586637       -0.0409278877        0.0163494933        0.0012508732       -0.0018450412
        0.9195709586        0.0079960748        0.0548290288       -0.0031097052       -0.0556196902        0.0043716668       -0.0272969302        0.0103497034        0.0007906615       -0.0012619616
        0.9362962270        0.0079960748        0.0470462647        0.0001012495       -0.0481668609        0.0013261211       -0.0163397528        0.0052545007        0.0011205961       -0.0014273706
        0.9505628472        0.0079960748        0.0421089984        0.0009803906       -0.0427927414       -0.0001879925       -0.0081653814        0.0014202039        0.0006837430       -0.0007923980
        0.9626680218        0.0079960748        0.0368599061        0.0028057519       -0.0382307156       -0.0015525716       -0.0014286658       -0.0022366256        0.0013708094       -0.0012531803
        0.9728931330        0.0079960748        0.0363075891        0.0005566492       -0.0372002590       -0.0000218095        0.0029399219       -0.0045871870        0.0008926699       -0.0005348397
        0.9814973844        0.0079960748        0.0356106925       -0.0011166955       -0.0372286656        0.0021686029        0.0063193614       -0.0068581721        0.0016179731       -0.0010519074
        0.9887145457        0.0079960748        0.0397405825       -0.0074649262       -0.0405621590        0.0075629695        0.0045561721       -0.0047619342        0.0008215765       -0.0000980432
        0.9947519626        0.0079960748        0.0457546250       -0.0157339079       -0.0447095645        0.0137752332       -0.0102077190        0.0094254226       -0.0010450605        0.0019586747
        1.0000000000        0.0079960748        0.0492120396       -0.0203299191       -0.0469720542        0.0170681098       -0.0148481113        0.0134750597       -0.0022399854        0.0032618093
        0.0000000000        0.0145748338       -0.0377162269        0.0075756328        0.0324590733       -0.0018800344       -0.0169986086        0.0136650715        0.0052571537       -0.0056955984
        0.0052480374        0.0145748338       -0.0371972053        0.0056140151        0.0352915541       -0.0033454083       -0.0132665060        0.0102545053        0.0019056512       -0.0022686069
        0.0112854543        0.0145748338       -0.0394191483        0.0049996240        0.0385966135       -0.0039715159       -0.0019150491       -0.0007988044        0.0008225348       -0.0010281081
        0.0185026156        0.0145748338       -0.0388927625        0.0017643772        0.0393451336       -0.0021830191        0.0015008943       -0.0044821763       -0.0004523710        0.0004186419
        0.0271068670        0.0145748338       -0.0414606841        0.0015812136        0.0414268570       -0.0017273438        0.0007167532       -0.0046651778        0.0000338271        0.0001461302
        0.0373319782        0.0145748338       -0.0430585393        0.0000787153        0.0436086967       -0.0010326152       -0.0014608136       -0.0043639277       -0.0005501574        0.0009538999
        0.0494371528        0.0145748338       -0.0488308687        0.0021587189        0.0487717548       -0.0027138091       -0.0063342091       -0.0024437332        0.0000591139        0.0005550902
        0.0637037730        0.0145748338       -0.0540373977        0.0030366288        0.0544263941       -0.0042291750       -0.0129518433       -0.0000600728       -0.0003889963        0.0011925462
        0.0804290414        0.0145748338       -0.0621968578        0.0063523001        0.0621085627       -0.0072425890       -0.0222538975        0.0035182975        0.0000882951        0.0008902889
        0.0999156319        0.0145748338       -0.0692854904        0.0083817282        0.0695601685       -0.0097769325       -0.0336448660        0.0074893461       -0.0002746781        0.0013952044
        0.1224565559        0.0145748338       -0.0769054619        0.0112945238        0.0770986352       -0.0127015900       -0.0484289496        0.0129231048       -0.0001931733        0.0014070662
        0.1483147753        0.0145748338       -0.0816357746        0.0122521245        0.0822893316       -0.0142360036       -0.0659583644        0.0189137618       -0.0006535571        0.0019838790
        0.1776977274        0.0145748338       -0.0850357372        0.0132841351        0.0856273946       -0.0153379220       -0.0866142411        0.0257225634       -0.0005916574        0.0020537868
        0.2107279269        0.0145748338       -0.0854485305        0.0132460395        0.0861960959       -0.0155444793       -0.1103425479        0.0335298151       -0.0007475654        0.0022984398
        0.2474121048        0.0145748338       -0.0828179858        0.0128468609        0.0835632161       -0.0151535793       -0.1361911079        0.0421346409       -0.0007452304        0.0023067184
        0.2876127509        0.0145748338       -0.0761001799        0.0115666574        0.0770071019       -0.0139916508       -0.1625126991        0.0507724659       -0.0009069220        0.0024249934
        0.3310270554        0.0145748338       -0.0667176970        0.0110775339        0.0671148921       -0.0129281968       -0.1880987361        0.0593090138       -0.0003971950        0.0018506629
        0.3771785909        0.0145748338       -0.0524305171        0.0092110107        0.0526962020       -0.0107877309       -0.2109801334        0.0672752768       -0.0002656849        0.0015767202
        0.4254261812        0.0145748338       -0.0353272209        0.0076542470        0.0350696133       -0.0084747557       -0.2288382078        0.0738307266        0.0002576077        0.0008205088
        0.4749920602        0.0145748338       -0.0130019913        0.0033140969        0.0129580667       -0.0040260492       -0.2396481827        0.0783715264        0.0000439246        0.0007119523
        0.5250079398        0.0145748338        0.0120889823       -0.0027051984       -0.0116009708        0.0018654573       -0.2401320423        0.0786934860       -0.0004880115        0.0008397412
        0.5745738188        0.0145748338        0.0346926176       -0.0071424624       -0.0340036694        0.0064359783       -0.2299073744        0.0744846805       -0.0006889482        0.0007064840
        0.6228214091        0.0145748338        0.0519567243       -0.0085536115       -0.0519342278        0.0087709002       -0.2124868823        0.0682624840       -0.0000224964       -0.0002172887
        0.6689729446        0.0145748338        0.0666064313       -0.0104145221       -0.0667608850        0.0109906732       -0.1898136275        0.0605720830        0.0001544537       -0.0005761511
        0.7123872491        0.0145748338        0.0762973876       -0.0108857627       -0.0770679376        0.0121628939       -0.1642891723        0.0523451291        0.0007705500       -0.0012771311
        0.7525878952        0.0145748338        0.0832242222       -0.0121361320       -0.0839089229        0.0134061248       -0.1379011533        0.0440054024        0.0006847006       -0.0012699928
        0.7892720731        0.0145748338        0.0857682060       -0.0123149606       -0.0865576019        0.0137309826       -0.1119368012        0.0356757725        0.0007893959       -0.0014160220
        0.8223022726        0.0145748338        0.0856321412       -0.0125903963       -0.0862023354        0.0137362378       -0.0879586634        0.0280080239        0.0005701942       -0.0011458416
        0.8516852247        0.0145748338        0.0819337708       -0.0113300596       -0.0826918268        0.0125675823       -0.0671047104        0.0213593597        0.0007580560       -0.0012375227
        0.8775434441        0.0145748338        0.0770351295       -0.0103415348       -0.0773854993        0.0110790165       -0.0495436721        0.0156591740        0.0003503698       -0.0007374817
        0.9000843681        0.0145748338        0.0694672587       -0.0076260762       -0.0698347699        0.0083166068       -0.0345947519        0.0103254755        0.0003675112       -0.0006905306
        0.9195709586        0.0145748338        0.0620778813       -0.0054567396       -0.0620734003        0.0056762913       -0.0231678078        0.0065008623       -0.0000044810       -0.0002195517
        0.9362962270        0.0145748338        0.0536004608       -0.0019708055       -0.0540780168        0.0025198692       -0.0138124442        0.0029952639        0.0004775560       -0.0005490637
        0.9505628472        0.0145748338        0.0482890584       -0.0011089189       -0.0483025648        0.0010094693       -0.0071806800        0.0006812677        0.0000135064        0.0000994495
        0.9626680218        0.0145748338        0.0424933169        0.0009084884       -0.0431279530       -0.0005997216       -0.0021364604       -0.0013537381        0.0006346362       -0.0003087668
        0.9728931330        0.0145748338        0.0409694588       -0.0007236054       -0.0410302541        0.0002315998        0.0000934377       -0.0016837749        0.0000607953        0.0004920056
        0.9814973844        0.0145748338        0.0386732859       -0.0012177408       -0.0392345603        0.0010112193        0.0011246848       -0.0017502160        0.0005612744        0.0002065215
        0.9887145457        0.0145748338        0.0397416166       -0.0050326163       -0.0390502478        0.0033952990       -0.0024856795        0.0020933703       -0.0006913688        0.0016373173
        0.9947519626        0.0145748338        0.0376845681       -0.0058326737       -0.0361315436        0.0031540176       -0.0149984105        0.0142069330       -0.0015530245        0.0026786562
        1.0000000000        0.0145748338        0.0383878073       -0.0079795581       -0.0336380276        0.0020131553       -0.0188483237        0.0176640234       -0.0047497797        0.0059664028
        0.0000000000        0.0224303973       -0.0340231477        0.0021211702        0.0290014241        0.0035605464       -0.0124981958        0.0099024803        0.0050217235       -0.0056817167
        0.0052480374        0.0224303973       -0.0340884152        0.0005885200        0.0326490079        0.0014265280       -0.0107074177        0.0082561601        0.0014394073       -0.0020150479
        0.0112854543        0.0224303973       -0.0391094334        0.0023867001        0.0381883451       -0.0010436630       -0.0026532255        0.0002477126        0.0009210883       -0.0013430371
        0.0185026156        0.0224303973       -0.0409937925        0.0010947500        0.0413787655       -0.0012165857       -0.0001488604       -0.0026082087       -0.0003849730        0.0001218357
        0.0271068670        0.0224303973       -0.0462003090        0.0030592315        0.0458916748       -0.0027105791       -0.0008818162       -0.0028124865        0.0003086342       -0.0003486524
        0.0373319782        0.0224303973       -0.0486032632        0.0018805423        0.0491618237       -0.0026263123       -0.0017920254       -0.0037059272       -0.0005585606        0.0007457700
        0.0494371528        0.0224303973       -0.0556367368        0.0047698489        0.0554270580       -0.0049484608       -0.0058370683       -0.0025471244        0.0002096788        0.0001786119
        0.0637037730        0.0224303973       -0.0613751134        0.0057338745        0.0617362113       -0.0066714191       -0.0115469279       -0.0010187440       -0.0003610980        0.0009375446
        0.0804290414        0.0224303973       -0.0702614173        0.0093307686        0.0700714966       -0.0098899246       -0.0200418759        0.0017890255        0.0001899208        0.0005591560
        0.0999156319        0.0224303973       -0.0777057037        0.0112798666        0.0779087292       -0.0123656615       -0.0302679612        0.0046479292       -0.0002030254        0.0010857949
        0.1224565559        0.0224303973       -0.0858507375        0.0143077315        0.0859426388       -0.0153690970       -0.0437187866        0.0088385537       -0.0000919014        0.0010613655
        0.1483147753        0.0224303973       -0.0912278090        0.0155749061        0.0918428802       -0.0172534507       -0.0595219122        0.0132748786       -0.0006150712        0.0016785446
        0.1776977274        0.0224303973       -0.0951914261        0.0169783368        0.0957567088       -0.0187128641       -0.0779804791        0.0181447915       -0.0005652827        0.0017345273
        0.2107279269        0.0224303973       -0.0955571103        0.0168841987        0.0963343097       -0.0189133984       -0.0990337200        0.0235724520       -0.0007771994        0.0020291998
        0.2474121048        0.0224303973       -0.0927072918        0.0164964226        0.0934222808       -0.0184775306       -0.1222897284        0.0299255869       -0.0007149890        0.0019811080
        0.2876127509        0.0224303973       -0.0850849424        0.0148210153        0.0860430205       -0.0170116749       -0.1457490279        0.0360911250       -0.0009580781        0.0021906596
        0.3310270554        0.0224303973       -0.0746651792        0.0141026738        0.0750079294       -0.0156474713       -0.1686173461        0.0423413837       -0.0003427502        0.0015447974
        0.3771785909        0.0224303973       -0.0585260056        0.0114817104        0.0587138581       -0.0127886940       -0.1888131765        0.0480572699       -0.0001878524        0.0013069836
        0.4254261812        0.0224303973       -0.0391868169        0.0090401136        0.0387049457       -0.0095266025       -0.2042187303        0.0525510511        0.0004818712        0.0004864888
        0.4749920602        0.0224303973       -0.0144427541        0.0038762167        0.0142291957       -0.0043561384       -0.2134094487        0.0557218505        0.0002135585        0.0004799217
        0.5250079398        0.0224303973        0.0132308967       -0.0030239206       -0.0125080673        0.0020084645       -0.2137455005        0.0559053177       -0.0007228294        0.0010154562
        0.5745738188        0.0224303973        0.0383551343       -0.0083846132       -0.0373499361        0.0073591846       -0.2050026771        0.0529474444       -0.0010051982        0.0010254286
        0.6228214091        0.0224303973        0.0578638966       -0.0106576967       -0.0576913471        0.0106287311       -0.1900892543        0.0488516122       -0.0001725496        0.0000289656
        0.6689729446        0.0224303973        0.0744403528       -0.0133234842       -0.0744869225        0.0136205276       -0.1700529506        0.0433715648        0.0000465696       -0.0002970434
        0.7123872491        0.0224303973        0.0852861279       -0.0141139897       -0.0860709061        0.0151814042       -0.1472649117        0.0374564826        0.0007847782       -0.0010674145
        0.7525878952        0.0224303973        0.0930302562       -0.0156534359       -0.0936483455        0.0166183120       -0.1237615939        0.0315902689        0.0006180893       -0.0009648761
        0.7892720731        0.0224303973        0.0958736123       -0.0158930837       -0.0965802742        0.0169876272       -0.1005059410        0.0256194383        0.0007066619       -0.0010945435
        0.8223022726        0.0224303973        0.0957888809       -0.0162222140       -0.0962888239        0.0170493968       -0.0792165350        0.0203690121        0.0004999431       -0.0008271828
        0.8516852247        0.0224303973        0.0915985361       -0.0146757829       -0.0923136996        0.0156233726       -0.0604505193        0.0155699405        0.0007151635       -0.0009475897
        0.8775434441        0.0224303973        0.0860804012       -0.0134119585       -0.0862854356        0.0137761318       -0.0446074859        0.0114150708        0.0002050344       -0.0003641732
        0.9000843681        0.0224303973        0.0778487213       -0.0104388203       -0.0781085287        0.0108058088       -0.0309678264        0.0072979145        0.0002598074       -0.0003669885
        0.9195709586        0.0224303973        0.0701244441       -0.0083711453       -0.0699592910        0.0082183055       -0.0207114762        0.0045938790       -0.0001651531        0.0001528398
        0.9362962270        0.0224303973        0.0609997341       -0.0046756251       -0.0614103400        0.0049513805       -0.0121485070        0.0018443225        0.0004106059       -0.0002757554
        0.9505628472        0.0224303973        0.0552585082       -0.0038173753       -0.0551045461        0.0033469882       -0.0064048340        0.0003711385       -0.0001539621        0.0004703871
        0.9626680218        0.0224303973        0.0482964417       -0.0010787913       -0.0489128892        0.0011678770       -0.0021826056       -0.0009100986        0.0006164475       -0.0000890857
        0.9728931330        0.0224303973        0.0459604978       -0.0023751501       -0.0457506934        0.0014048837       -0.0012171213       -0.0000555499       -0.0002098044        0.0009702664
        0.9814973844        0.0224303973        0.0412813805       -0.0009796792       -0.0416774101        0.0003844930       -0.0005522064        0.0001964882        0.0003960296        0.0005951862
        0.9887145457        0.0224303973        0.0396402743       -0.0025707882       -0.0388432224        0.0006063071       -0.0033899720        0.0033336215       -0.0007970519        0.0019644811
        0.9947519626        0.0224303973        0.0346358399       -0.0008461024       -0.0334779365       -0.0016581645       -0.0127016405        0.0125019232       -0.0011579034        0.0025042669
        1.0000000000        0.0224303973        0.0346721271       -0.0025043075       -0.0299932164       -0.0036194832       -0.0146721217        0.0142639148       -0.0046789107        0.0061237908
        0.0000000000        0.0317833366       -0.0338518828       -0.0005133018        0.0295793991        0.0056950784       -0.0053555945        0.0042504416        0.0042724837       -0.0051817766
        0.0052480374        0.0317833366       -0.0339358952       -0.0021433362        0.0331818445        0.0037209009       -0.0052155304        0.0041340894        0.0007540507       -0.0015775646
        0.0112854543        0.0317833366       -0.0409080169        0.0012755602        0.0399508497        0.0003396888       -0.0004951779       -0.0007316373        0.0009571672       -0.0016152491
        0.0185026156        0.0317833366       -0.0434770292        0.0002095850        0.0441060173       -0.0003424983        0.0007136602       -0.0024267199       -0.0006289881        0.0001329132
        0.0271068670        0.0317833366       -0.0510946816        0.0040594240        0.0506958867       -0.0033819261       -0.0007484155       -0.0019887989        0.0003987949       -0.0006774979
        0.0373319782        0.0317833366       -0.0551454998        0.0039645996        0.0556464638       -0.0044208111       -0.0016575713       -0.0028941086       -0.0005009639        0.0004562115
        0.0494371528        0.0317833366       -0.0630477547        0.0071568622        0.0628732307       -0.0071409095       -0.0051283337       -0.0022992114        0.0001745240       -0.0000159527
        0.0637037730        0.0317833366       -0.0696659816        0.0084547080        0.0700181418       -0.0091416480       -0.0104145692       -0.0011960387       -0.0003521601        0.0006869400
        0.0804290414        0.0317833366       -0.0793449151        0.0123199479        0.0791152755       -0.0125837505       -0.0184707064        0.0011578001        0.0002296396        0.0002638026
        0.0999156319        0.0317833366       -0.0872788733        0.0142511057        0.0874740223       -0.0150696946       -0.0281412761        0.0034167303       -0.0001951490        0.0008185889
        0.1224565559        0.0317833366       -0.0957546628        0.0171372366        0.0958129146       -0.0179116302       -0.0410007339        0.0069777639       -0.0000582518        0.0007743935
        0.1483147753        0.0317833366       -0.1014684250        0.0183590815        0.1020471558       -0.0197422836       -0.0558532764        0.0105136119       -0.0005787307        0.0013832022
        0.1776977274        0.0317833366       -0.1059839053        0.0200908158        0.1064421072       -0.0214390192       -0.0729358573        0.0141708012       -0.0004582019        0.0013482034
        0.2107279269        0.0317833366       -0.1064462344        0.0200779852        0.1071189282       -0.0217209820       -0.0922198569        0.0180346873       -0.0006726938        0.0016429968
        0.2474121048        0.0317833366       -0.1032007873        0.0195471936        0.1038832876       -0.0212326400       -0.1133781059        0.0225314693       -0.0006825003        0.0016854464
        0.2876127509        0.0317833366       -0.0947511014        0.0176145977        0.0957038333       -0.0195670602       -0.1345518852        0.0267232727       -0.0009527319        0.0019524626
        0.3310270554        0.0317833366       -0.0830197189        0.0165342111        0.0833755790       -0.0178979277       -0.1551154998        0.0310221771       -0.0003558601        0.0013637166
        0.3771785909        0.0317833366       -0.0652026617        0.0135844531        0.0653768479       -0.0147218811       -0.1730655493        0.0348553184       -0.0001741862        0.0011374280
        0.4254261812        0.0317833366       -0.0434358781        0.0103927579        0.0429233990       -0.0107392720       -0.1866575464        0.0378612890        0.0005124791        0.0003465142
        0.4749920602        0.0317833366       -0.0159778955        0.0043963000        0.0157094683       -0.0047547545       -0.1947449501        0.0401121259        0.0002684273        0.0003584545
        0.5250079398        0.0317833366        0.0146062853       -0.0034591866       -0.0137989766        0.0023988102       -0.1950293287        0.0402491594       -0.0008073088        0.0010603764
        0.5745738188        0.0317833366        0.0424045268       -0.0095949579       -0.0413302771        0.0084906172       -0.1873694242        0.0381986434       -0.0010742497        0.0011043407
        0.6228214091        0.0317833366        0.0643187054       -0.0125724812       -0.0641297486        0.0124566885       -0.1741653980        0.0354942598       -0.0001889568        0.0001157927
        0.6689729446        0.0317833366        0.0828330686       -0.0157858447       -0.0828517051        0.0159331996       -0.1563949856        0.0319259707        0.0000186365       -0.0001473549
